ground_x [mm],ground_y [mm],ground_t [mm],height [mm],top_w [mm],base_w [mm],neck_w [mm],shoulder_h [mm],feed_gap [mm],blade_t [mm],separation [mm],Freq [GHz],Phi [deg],Theta [deg],im(rEPhi) (Real) [mV],im(rEPhi) (Imag) [mV],im(rETheta) (Real) [mV],im(rETheta) (Imag) [mV],re(rEPhi) (Real) [mV],re(rEPhi) (Imag) [mV],re(rETheta) (Real) [mV],re(rETheta) (Imag) [mV]
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,127.5,132.29714983411662,0.0,80.62021472906613,0.0,-51.498443693561164,0.0,-274.3897855651282,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,130.0,121.31486315966839,0.0,144.17478178989353,0.0,-37.3513168023964,0.0,-236.4694142830827,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,132.5,107.85292964002399,0.0,203.52452611027087,0.0,-19.74359528174703,0.0,-163.55267326408952,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,135.0,93.45974721873047,0.0,250.62300788847725,0.0,-0.3153539811192904,0.0,-63.744065430676216,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,137.5,79.80571355949989,0.0,277.4287796193171,0.0,18.622423557041316,0.0,48.43240102002748,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,140.0,68.31638980464753,0.0,277.3993199919761,0.0,34.41321615718739,0.0,153.70069569744294,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,142.5,59.816739412573384,0.0,247.19626356438258,0.0,44.563753368830376,0.0,231.51033101737949,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,145.0,54.30523418498635,0.0,188.2164724765118,0.0,47.34068252297818,0.0,264.876689127074,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,147.5,50.95933731352904,0.0,107.44950144865989,0.0,42.297223530389616,0.0,245.4784995521223,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,150.0,48.40847067343964,0.0,17.177419347970705,0.0,30.548223961331086,0.0,177.41066313417528,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,152.5,45.211452242013294,0.0,-66.76949898508143,0.0,14.6512037747327,0.0,77.94430733879084,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,155.0,40.379374026633265,0.0,-128.11139703595157,0.0,-1.942604778921454,0.0,-25.74617678069285,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,157.5,33.73944399034592,0.0,-154.00843866283316,0.0,-15.754922038908006,0.0,-103.69059676714639,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,160.0,25.97583189730254,0.0,-138.7595434398222,0.0,-24.215346550025387,0.0,-132.33264197292414,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,162.5,18.309569438104557,0.0,-86.14438160981774,0.0,-26.35214336623741,0.0,-102.87781328244606,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,165.0,11.94437741287092,0.0,-9.429849409462463,0.0,-22.98173748724172,0.0,-25.52871781483679,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,167.5,7.530235662171352,0.0,71.35701581896541,0.0,-16.31045383531513,0.0,72.61319005156331,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,170.0,4.908364931042552,0.0,134.44486431378508,0.0,-9.088812638524319,0.0,156.02056375855983,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,172.5,3.276095059314569,0.0,162.34015759984584,0.0,-3.6442897944300148,0.0,193.0571027544492,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,175.0,1.697151515899267,0.0,147.06075137562067,0.0,-1.1718150292229934,0.0,167.73864527259423,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,177.5,-0.3108334120921772,0.0,92.84592041735318,0.0,-1.546650242420251,0.0,86.31659887570834,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,2.5,180.0,-2.4433632693972114,0.0,15.294640878605751,0.0,-3.687525278914067,0.0,-24.215208397916523,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,0.0,-42.8518483600659,0.0,516.1933849292143,0.0,34.53783809227602,0.0,-452.5055363266655,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,2.5,-45.49798920879924,0.0,550.1501842474302,0.0,24.182470184077772,0.0,-332.061832013238,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,5.0,-44.53712194886872,0.0,529.2887038805758,0.0,8.219237012907112,0.0,-151.04803147602033,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,7.499999999999999,-40.26034110550739,0.0,464.69099075025343,0.0,-13.910108638477041,0.0,86.39951930734895,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,10.0,-31.963381799076984,0.0,366.3754902539279,0.0,-40.72864309678008,0.0,356.83983693718926,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,12.5,-18.52297495683411,0.0,241.45709773386488,0.0,-68.33959735566295,0.0,619.2829732736794,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,14.999999999999998,0.6463866896259107,0.0,94.52655175603239,0.0,-91.08140215395278,0.0,824.0315638484061,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,17.5,24.809274213802198,0.0,-70.3255432598208,0.0,-103.07004455460563,0.0,925.6618919603739,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,20.0,51.741223041631066,0.0,-246.94705183004595,0.0,-100.07425062177033,0.0,895.64183543495,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,22.5,78.28804978653051,0.0,-425.2185174809448,0.0,-81.01256514297047,0.0,730.3646327421276,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,25.0,101.40177904581692,0.0,-590.663795099516,0.0,-48.511110968368634,0.0,452.22026269601497,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,27.5,119.18628344177093,0.0,-725.8455878603025,0.0,-8.332794252707842,0.0,103.83940676013553,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,29.999999999999996,131.5049773795584,0.0,-813.1848727667718,0.0,32.091881195070755,0.0,-262.20701772020345,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,32.5,139.9215851083236,0.0,-838.3813480579809,0.0,65.51058704885693,0.0,-594.9079362988897,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,35.0,147.03889393724606,0.0,-793.4468251554243,0.0,86.48343161573285,0.0,-854.3632183785168,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,37.5,155.53027483563747,0.0,-678.518058326625,0.0,92.3670094706639,0.0,-1017.3647861253573,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,40.0,167.23753468668872,0.0,-502.01047111457063,0.0,83.48146560907763,0.0,-1078.466270340522,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,42.5,182.6306403995637,0.0,-279.161601737405,0.0,62.566868396819295,0.0,-1047.2814950469278,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,45.0,200.75108939902745,0.0,-29.43070346859398,0.0,33.81475461258086,0.0,-943.5040421512131,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,47.5,219.57776106442415,0.0,226.55094278755243,0.0,1.8093323029596473,0.0,-791.295175325319,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,50.0,236.6317214879491,0.0,469.78611728889405,0.0,-29.35057651970646,0.0,-614.379016669099,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,52.5,249.60360391336206,0.0,684.9703382466085,0.0,-56.60097022436762,0.0,-432.6363847411586,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,55.0,256.8317412025579,0.0,861.5798767018383,0.0,-78.11218781444822,0.0,-260.41875356796544,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,57.5,257.5446578170843,0.0,994.033600238872,0.0,-93.20808341731338,0.0,-106.3617014981085,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,59.99999999999999,251.86810484245015,0.0,1081.1545059751506,0.0,-102.11543616644705,0.0,25.770216571138363,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,62.50000000000001,240.65714481654666,0.0,1125.226856987074,0.0,-105.6520205173858,0.0,135.73292670989434,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,65.0,225.23832846167426,0.0,1130.9214949933196,0.0,-104.93375987585522,0.0,225.39092333585128,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,67.5,207.14099644569572,0.0,1104.2856651872967,0.0,-101.14557623692582,0.0,297.5355960651967,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,70.0,187.87292652378284,0.0,1051.9057056568565,0.0,-95.38959692032779,0.0,355.0635077326544,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,72.5,168.76708054472408,0.0,980.2789095553879,0.0,-88.60395621023642,0.0,400.51543702435634,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,75.0,150.90230054325673,0.0,895.3854129815654,0.0,-81.53566542113565,0.0,435.8994494008376,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,77.5,135.0855465879692,0.0,802.4298573077813,0.0,-74.74911302024765,0.0,462.69339392420784,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,80.0,121.87663375507307,0.0,705.7176361548838,0.0,-68.65423434908678,0.0,481.9304055906839,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,82.5,111.63613357330398,0.0,608.6334004374236,0.0,-63.542467333385225,0.0,494.298039153007,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,85.0,104.58032044240363,0.0,513.6945331402973,0.0,-59.62258072020017,0.0,500.21297696635145,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,87.5,100.83142119690773,0.0,422.6569781340413,0.0,-57.051557754440786,0.0,499.8597114434937,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,90.0,100.45550806873281,0.0,336.6546337027172,0.0,-55.95777158322066,0.0,493.1996028350544,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,92.5,103.48354859157072,0.0,256.356821789733,0.0,-56.454824516107784,0.0,479.9666015373803,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,95.0,109.91339001529563,0.0,182.13138519265394,0.0,-58.64488069640496,0.0,459.66994469764575,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,97.5,119.69216917233113,0.0,114.20364312747559,0.0,-62.61038529581592,0.0,431.62470884423846,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,100.0,132.68031494012936,0.0,52.80334081023594,0.0,-68.39306198995382,0.0,395.02974602545567,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,102.5,148.60046215927034,0.0,-1.7076240655512116,0.0,-75.95940657677905,0.0,349.1094452577066,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,105.0,166.97759412701805,0.0,-48.73484090079156,0.0,-85.15300381672466,0.0,293.3298821114184,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,107.5,187.08064616796526,0.0,-87.3889804835718,0.0,-95.63635268558299,0.0,227.6893782289924,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,110.0,207.88022219477523,0.0,-116.47532720708584,0.0,-106.82883163654277,0.0,153.06639228051992,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,112.5,228.04093347058446,0.0,-134.55237350549135,0.0,-117.85294570859045,0.0,71.58317646770881,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,115.0,245.96838233912672,0.0,-140.07759049806796,0.0,-127.50736343846974,0.0,-13.086646215964183,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,117.49999999999999,259.9276718232649,0.0,-131.6547802946775,0.0,-134.29076791691887,0.0,-95.56910368263952,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,119.99999999999999,268.2402653940226,0.0,-108.38610092993702,0.0,-136.50238173285285,0.0,-168.922994521457,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,122.50000000000001,269.5478939306374,0.0,-70.31038661430986,0.0,-132.43954133607437,0.0,-225.17547702151236,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,125.00000000000001,263.1073440965804,0.0,-18.876916563987272,0.0,-120.69646515075154,0.0,-256.3371283106415,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,127.5,249.05345782679618,0.0,42.63686177932213,0.0,-100.5399612230769,0.0,-255.87756233477936,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,130.0,228.54872114492787,0.0,108.89533000110258,0.0,-72.30009011603397,0.0,-220.49418213837353,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,132.5,203.73818214780812,0.0,172.61816648235776,0.0,-37.67564673528404,0.0,-151.8271563400832,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,135.0,177.458421987886,0.0,225.17998353636094,0.0,0.1692492432317995,0.0,-57.612941424021265,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,137.5,152.7117318081386,0.0,257.76837180777136,0.0,36.83223028220247,0.0,48.29846630043722,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,140.0,132.0009010511127,0.0,263.0360021230115,0.0,67.28273680158486,0.0,147.5288497706936,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,142.5,116.69975196441584,0.0,236.99521632989567,0.0,86.81142201324923,0.0,220.48788550862452,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,145.0,106.67284556447413,0.0,180.7134371737394,0.0,92.14480369925175,0.0,250.99973319925016,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,147.5,100.32116831829268,0.0,101.25020716415821,0.0,82.43514297062349,0.0,231.18797559872672,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,150.0,95.10849086721568,0.0,11.312830165453581,0.0,59.78860251048732,0.0,165.0848920429203,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,152.5,88.4435589076258,0.0,-72.65225602095026,0.0,29.062372399576873,0.0,69.37627388028356,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,155.0,78.62372420328151,0.0,-133.78889056202166,0.0,-3.1460275751274214,0.0,-29.733851239249965,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,157.5,65.47067683440058,0.0,-158.9294704947513,0.0,-30.120606830535017,0.0,-103.3681955609838,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,160.0,50.36958815676635,0.0,-142.39266339618266,0.0,-46.804706275186,0.0,-128.87802067554165,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,162.5,35.65487405268488,0.0,-88.27039796852604,0.0,-51.152409968826134,0.0,-97.94328964048941,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,165.0,23.58251794648128,0.0,-10.2513485114398,0.0,-44.55993559438955,0.0,-20.710293706786928,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,167.5,15.349092590213393,0.0,71.32727193936171,0.0,-31.188490625917737,0.0,76.21966251168111,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,170.0,10.632543701729958,0.0,134.64291819364863,0.0,-16.40823444452752,0.0,158.0309357550328,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,172.5,7.900226493656182,0.0,162.40811562012414,0.0,-4.9485851831027015,0.0,193.73092181688148,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,175.0,5.346300994631763,0.0,146.95785261533263,0.0,0.5364472690397634,0.0,167.69796019383156,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,177.5,1.974213063469869,0.0,92.7548978274127,0.0,-0.03772118752044459,0.0,86.19627622956993,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,5.0,180.0,-1.7738948638720724,0.0,15.38666177842629,0.0,-4.740268127178328,0.0,-24.031313291612296,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,0.0,-65.3271021082707,0.0,513.8329118329125,0.0,54.24297999736252,0.0,-450.5683319845918,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,2.5,-70.17578311216633,0.0,547.4846000405055,0.0,38.39128679047458,0.0,-331.3970644491332,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,5.0,-69.35107232141682,0.0,526.8823246537414,0.0,13.772298440948763,0.0,-152.5468437602922,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,7.499999999999999,-63.18377422904424,0.0,463.13325014979773,0.0,-20.14866826417263,0.0,81.89478347541205,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,10.0,-50.69025382486001,0.0,366.4740692724944,0.0,-60.91388420885133,0.0,348.9637420584752,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,12.5,-30.3707366291933,0.0,244.20789624338622,0.0,-102.6182264246101,0.0,608.6062353911278,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,14.999999999999998,-1.5257416044776178,0.0,100.80798801442747,0.0,-136.91836322052995,0.0,812.3231012829672,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,17.5,34.67202029337218,0.0,-60.20167387223295,0.0,-155.2644024548345,0.0,915.7715837123125,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,20.0,74.95443321647932,0.0,-233.5842477520397,0.0,-151.56192063909728,0.0,890.9573716326707,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,22.5,114.73550818806169,0.0,-410.1627140013556,0.0,-124.27042738959278,0.0,733.9636057737708,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,25.0,149.54692758419998,0.0,-576.0304473696665,0.0,-77.16609141670472,0.0,465.96711659799945,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,27.5,176.4960411462245,0.0,-713.6535213915072,0.0,-18.518799822716936,0.0,127.71281574607188,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,29.999999999999996,195.13636326506798,0.0,-804.6391828722154,0.0,40.98705835561961,0.0,-230.33974412566803,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,32.5,207.433954892988,0.0,-833.3731070672131,0.0,90.86051226981287,0.0,-558.9960349745311,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,35.0,216.90698091920507,0.0,-790.4504603528657,0.0,123.12501315796258,0.0,-819.4442853335884,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,37.5,227.32527542033944,0.0,-674.9158883688657,0.0,133.7422495930678,0.0,-988.6104314207915,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,40.0,241.4671970456589,0.0,-494.72630592154064,0.0,122.89967188857331,0.0,-1060.2530788151726,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,42.5,260.33467521586635,0.0,-265.3969156128381,0.0,94.29626747145831,0.0,-1042.5031770138935,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,45.0,283.0031625913174,0.0,-7.289887607718905,0.0,53.81057866466952,0.0,-953.2488944400991,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,47.5,307.0431888793562,0.0,257.697810245799,0.0,8.009352714271694,0.0,-814.9026318588186,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,50.0,329.2850485405986,0.0,509.2578334138062,0.0,-37.12215693001765,0.0,-649.7960422317811,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,52.5,346.6468158395628,0.0,731.0077839731133,0.0,-77.00889756055739,0.0,-476.94149737539755,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,55.0,356.79517636758015,0.0,911.7563452972737,0.0,-108.82620534139225,0.0,-310.37396448377285,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,57.5,358.5137313601394,0.0,1045.7193338709226,0.0,-131.43276310187798,0.0,-158.88136117041006,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,59.99999999999999,351.7644699506016,0.0,1131.927942108291,0.0,-145.04195549928605,0.0,-26.702974480453996,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,62.50000000000001,337.509313361111,0.0,1173.1632179477122,0.0,-150.78286644708538,0.0,85.28098826810648,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,65.0,317.39602580156935,0.0,1174.7337943359034,0.0,-150.2698494714032,0.0,178.2758712905847,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,67.5,293.4109506507535,0.0,1143.3307483392973,0.0,-145.25269404486002,0.0,254.4868193300254,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,70.0,267.57464362533716,0.0,1086.091353053738,0.0,-137.37560363808143,0.0,316.34702038836076,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,72.5,241.72168723444153,0.0,1009.9161223790629,0.0,-128.04170575619747,0.0,366.06863376372803,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,75.0,217.37482382750173,0.0,921.0259318374511,0.0,-118.36249226969278,0.0,405.45275508813916,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,77.5,195.70209187212558,0.0,824.7178699223456,0.0,-109.1658478960649,0.0,435.8669650487514,0.0
360.0,180.0,1.0,24.0,16.0,22.0,4.0,5.0,0.8,0.5,160.0,3.55,7.499999999999999,80.0,177.53480340959595,0.0,725.2715514563389,0.0,-101.03797532120736,0.0,458.30416128933194,0.0
